BettingSite, Event Tab, League, Event, Market, Stats
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Christian Garin Total Aces and Double Faults, 7+ -143
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Total Aces, 12+ +115
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Total Aces, 13+ +160
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Total Aces, 11+ -128
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Rodrigo Pacheco Mendez Aces, Over2.5 +118
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Rodrigo Pacheco Mendez Aces, 3+ +118
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Rodrigo Pacheco Mendez Aces, 5+ +530
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Rodrigo Pacheco Mendez Aces, 4+ +270
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Total Aces, 10+ -192
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Rodrigo Pacheco Mendez Aces, Under2.5 -161
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Nicolas Jarry Aces, Under8.5 -120
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Nicolas Jarry Aces, Over8.5 -115
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Rodrigo Pacheco Mendez Aces, 2+ -238
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Nicolas Jarry Aces, 8+ -189
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Nicolas Jarry Aces, 11+ +200
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Aces & Double Faults, Over15.5 -122
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Nicolas Jarry Aces, 10+ +135
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Aces & Double Faults, Under15.5 -114
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Aces & Double Faults, 16+ -122
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Aces & Double Faults, 14+ -238
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Nicolas Jarry Aces, 9+ -115
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Aces & Double Faults, 18+ +142
